20
2
14
(73.5211, 843.915, 2001, -0.255319, -0.205674, 93, 859, 2.75892, -0.932751, 1.01603, -6.11694, -1.05787, -0.459505, 0.547946, 0.0749918, -0.477046, 0.296274, 0.109342, -0.163959, 0.379234, 0.635849, 0.745797, 0.0425204, -0.337218, 0.275596, 0.0969435, -0.274621)
(31.9366, 817.408, 2001, -0.29078, -0.184397, 56, 831, 5.88838, -1.08961, 0.621695, -2.41524, -1.19216, 0.0217393, 0.190457, -0.386636, 0.0986758, 0.789607, 0.0830934, 0.50781, 0.176098, -0.0979204, -0.645325, -0.845649, 0.70325, 0.0840236, 0.345082, 0.0481724)
(-7.3169, 788.549, 2001, -0.29078, -0.262411, 14, 805, -1.35529, 2.32682, 1.24373, 3.28172, 0.202653, 2.76398, -0.604358, 0.504919, 0.0909849, -0.168969, 1.04651, -0.876856, 0.0387236, -0.443695, -0.425546, -1.20149, -0.327972, 0.501555, 0.667984, -0.390417)
(-47.5775, 768.275, 2001, -0.276596, -0.0283688, -27, 769, -2.53956, -2.79177, 0.616667, 1.11797, 1.72416, 1.42779, 1.79378, 0.554966, 0.834683, 0.832675, 0.0738639, 0.75223, 0.4766, 1.32585, 0.0296564, 0.0463686, 0.337631, -0.655407, 0.0146075, 0.0838812)
(-89.3732, 759.063, 2001, -0.340426, -0.156028, -67, 765, 3.03168, 8.0818, -1.11972, -3.52518, -2.43761, 0.481021, -0.80191, -1.12431, 1.65284, -0.456529, 0.256225, 2.58777, 0.30496, -0.812072, 0.485973, 0.170487, 0.30764, -0.353476, -0.026328, 0.0857639)
(-146.331, 729.507, 2001, -0.439716, -0.205674, -115, 743, -0.199488, -1.7398, -3.31375, -3.3156, 2.4558, 0.421891, -0.973302, 0.899867, -0.16321, 0.867506, -0.532827, -0.134471, -0.392957, -0.369451, 0.347363, -1.05105, -0.0948767, -0.229092, 0.777754, 0.323794)
(-183.592, 697.472, 2001, -0.148936, -0.170213, -178, 713, 7.04503, 5.16511, -1.71036, -0.56848, 1.51594, 0.920568, 0.410023, -0.759356, 0.361097, -0.410448, -0.214921, 0.159702, -0.0430673, 0.656287, 0.409223, 0.833843, 0.149252, 0.387196, -0.398387, 0.153452)
(-224.423, 680.324, 2001, -0.35461, -0.070922, -200, 688, -0.818983, 4.36053, 0.971894, 0.601299, -0.215585, -0.431779, -0.0637892, 1.49681, -0.258329, 0.552841, -0.418794, -0.860791, -0.45259, -0.708825, -0.731831, 0.112282, 0.933266, -0.133081, -0.212316, 0.445745)
(-266.423, 669.817, 2001, -0.276596, -0.113475, -250, 678, 4.4129, 0.506057, -4.45271, -0.727068, 0.989287, 0.455759, -0.0726301, 1.29983, 0.48039, -1.17956, -0.0793066, -0.452528, 0.386094, -0.797172, 0.449619, 1.16168, -0.0831818, 0.186025, -0.109188, -0.0679331)
14
